handle,title,body_html,vendor,type,tags,published,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,sku,weight,inventory_tracker,inventory_quantity,inventory_policy,fulfillment_service,price,compare_at_price,requires_shipping,taxable,barcode,image_src,image_alt,gift_card
stars-womens-tank,Stars Womens Tank,This high low tank highlights our passion for vintage Americana fashion. A distressed flag emblazoned on the back is the original creation of our in-house design team and pays homage to our roots. The effortless silhouette is slightly more modern than the art and features an elongated tail on the back composed of the softest material imaginable. It's the perfect piece to sport once the weather warms up and festival season hits.,True Religion,Tank,"L,M,S,XS",TRUE,Size,L,,,,,,0,,1,deny,manual,75.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10543_whisper_white_b_z.jpeg?v=1401811272,,False
stars-womens-tank,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10543_whisper_white_s_z.jpeg?v=1401811272,,
stars-womens-tank,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10543_whisper_white_c_z.jpeg?v=1401811272,,
chrissy-super-skinny-29-printed-womens-jean,Chrissy Super Skinny Womens Jean,"Spring is in the air and one of our key pieces of the collection is this gorgeous garden party of a jean. Printed denim continues to be a hallmark of each season and couldn't look more seasonally appropriate than with a colorful floral pattern on a subdued forest green skinny. A shorter 29"" inseam ensures a smooth fit with minimal stacking and creates the perfect pant to pair with sandals because once the sun comes out, the toes start to make appearances too!",True Religion,Jeans,"23,24,26,35",TRUE,Size,23,,,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_l_z.jpeg?v=1401811051,,False
chrissy-super-skinny-29-printed-womens-jean,Chrissy Super Skinny Womens Jean,"Spring is in the air and one of our key pieces of the collection is this gorgeous garden party of a jean. Printed denim continues to be a hallmark of each season and couldn't look more seasonally appropriate than with a colorful floral pattern on a subdued forest green skinny. A shorter 29"" inseam ensures a smooth fit with minimal stacking and creates the perfect pant to pair with sandals because once the sun comes out, the toes start to make appearances too!",True Religion,Jeans,"23,24,26,35",TRUE,Size,24,,,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_l_z.jpeg?v=1401811051,,False
chrissy-super-skinny-29-printed-womens-jean,Chrissy Super Skinny Womens Jean,"Spring is in the air and one of our key pieces of the collection is this gorgeous garden party of a jean. Printed denim continues to be a hallmark of each season and couldn't look more seasonally appropriate than with a colorful floral pattern on a subdued forest green skinny. A shorter 29"" inseam ensures a smooth fit with minimal stacking and creates the perfect pant to pair with sandals because once the sun comes out, the toes start to make appearances too!",True Religion,Jeans,"23,24,26,35",TRUE,Size,25,,,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_l_z.jpeg?v=1401811051,,False
chrissy-super-skinny-29-printed-womens-jean,Chrissy Super Skinny Womens Jean,"Spring is in the air and one of our key pieces of the collection is this gorgeous garden party of a jean. Printed denim continues to be a hallmark of each season and couldn't look more seasonally appropriate than with a colorful floral pattern on a subdued forest green skinny. A shorter 29"" inseam ensures a smooth fit with minimal stacking and creates the perfect pant to pair with sandals because once the sun comes out, the toes start to make appearances too!",True Religion,Jeans,"23,24,26,35",TRUE,Size,26,,,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_l_z.jpeg?v=1401811051,,False
chrissy-super-skinny-29-printed-womens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_b_z.jpeg?v=1401811051,,
chrissy-super-skinny-29-printed-womens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10429_axj_paisley_c_z.jpeg?v=1401811051,,
rattle-indigo-mens-tee,Rattle Indigo Mens Tee,Adding to our array of hand illustrated tees is the Rattle Indigo shirt in Indigo Blue. This classic crew neck features an original rattlesnake logo created by our in-house design team. The idea was to bring our western roots and passion for denim into a single tee that we envision being worn with our premium jeans. The material is equally as impressive as the artwork with a vintage hand that feels almost like a second skin.,True Religion,Tee,"L,M,S,XL",TRUE,Size,S,,,,,,0,,0,deny,manual,114.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_l_z.jpeg?v=1401811137,,False
rattle-indigo-mens-tee,Rattle Indigo Mens Tee,Adding to our array of hand illustrated tees is the Rattle Indigo shirt in Indigo Blue. This classic crew neck features an original rattlesnake logo created by our in-house design team. The idea was to bring our western roots and passion for denim into a single tee that we envision being worn with our premium jeans. The material is equally as impressive as the artwork with a vintage hand that feels almost like a second skin.,True Religion,Tee,"L,M,S,XL",TRUE,Size,M,,,,,,0,,1,deny,manual,114.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_l_z.jpeg?v=1401811137,,False
rattle-indigo-mens-tee,Rattle Indigo Mens Tee,Adding to our array of hand illustrated tees is the Rattle Indigo shirt in Indigo Blue. This classic crew neck features an original rattlesnake logo created by our in-house design team. The idea was to bring our western roots and passion for denim into a single tee that we envision being worn with our premium jeans. The material is equally as impressive as the artwork with a vintage hand that feels almost like a second skin.,True Religion,Tee,"L,M,S,XL",TRUE,Size,L,,,,,,0,,1,deny,manual,114.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_l_z.jpeg?v=1401811137,,False
rattle-indigo-mens-tee,Rattle Indigo Mens Tee,Adding to our array of hand illustrated tees is the Rattle Indigo shirt in Indigo Blue. This classic crew neck features an original rattlesnake logo created by our in-house design team. The idea was to bring our western roots and passion for denim into a single tee that we envision being worn with our premium jeans. The material is equally as impressive as the artwork with a vintage hand that feels almost like a second skin.,True Religion,Tee,"L,M,S,XL",TRUE,Size,XL,,,,,,0,,1,deny,manual,114.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_l_z.jpeg?v=1401811137,,False
rattle-indigo-mens-tee,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_s_z.jpeg?v=1401811137,,
rattle-indigo-mens-tee,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_b_z.jpeg?v=1401811137,,
rattle-indigo-mens-tee,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10516_indigo_med_wash_c_z.jpeg?v=1401811137,,
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,29,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,29,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,29,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,29,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,30,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,30,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,30,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,30,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,32,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,33,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,30,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,32,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,33,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,Rocco Slim Selvedge Mens Jean,"Selvedge denim tightly woven on old shuttle looms is constructed into a modern slim style for an updated version of a classic look. The iconic identifier of authentic selvedge denim, the red and white seam or ""self edge"", is visible when the jean is worn with a folded cuff and is repeated on the coin pocket. A handcrafted wash carries out whiskers and creases for a well aged apperance and will continue to get better with each wear. We recommend minimal washing to develop characteristics in the denim that all your own.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,34,Leg,34,,,,0,,1,deny,manual,296.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_l_z.jpeg?v=1401811214,,False
rocco-slim-selvedge-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_s_z.jpeg?v=1401811214,,
rocco-slim-selvedge-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_b_z.jpeg?v=1401811214,,
rocco-slim-selvedge-mens-jean,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10384_oldies_c_z.jpeg?v=1401811214,,
solid-single-pocket-mens-shirt,Solid Single Pocket Mens Shirt,"We're returning back to basics this season and paying homage to time-honored classics like the staple button down. This iteration follows a minimal motif highlighted by a single chest pocket and branded hardware. In basic black, it's a style that's perfect for dressing up and as such, belongs in every man's closet.",True Religion,Shirt,"L,M,S,XL",TRUE,Size,S,,,,,,0,,1,deny,manual,166.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_l_z.jpeg?v=1401811250,,False
solid-single-pocket-mens-shirt,Solid Single Pocket Mens Shirt,"We're returning back to basics this season and paying homage to time-honored classics like the staple button down. This iteration follows a minimal motif highlighted by a single chest pocket and branded hardware. In basic black, it's a style that's perfect for dressing up and as such, belongs in every man's closet.",True Religion,Shirt,"L,M,S,XL",TRUE,Size,M,,,,,,0,,1,deny,manual,166.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_l_z.jpeg?v=1401811250,,False
solid-single-pocket-mens-shirt,Solid Single Pocket Mens Shirt,"We're returning back to basics this season and paying homage to time-honored classics like the staple button down. This iteration follows a minimal motif highlighted by a single chest pocket and branded hardware. In basic black, it's a style that's perfect for dressing up and as such, belongs in every man's closet.",True Religion,Shirt,"L,M,S,XL",TRUE,Size,L,,,,,,0,,1,deny,manual,166.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_l_z.jpeg?v=1401811250,,False
solid-single-pocket-mens-shirt,Solid Single Pocket Mens Shirt,"We're returning back to basics this season and paying homage to time-honored classics like the staple button down. This iteration follows a minimal motif highlighted by a single chest pocket and branded hardware. In basic black, it's a style that's perfect for dressing up and as such, belongs in every man's closet.",True Religion,Shirt,"L,M,S,XL",TRUE,Size,XL,,,,,,0,,1,deny,manual,166.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_l_z.jpeg?v=1401811250,,False
solid-single-pocket-mens-shirt,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_s_z.jpeg?v=1401811250,,
solid-single-pocket-mens-shirt,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_c_z.jpeg?v=1401811250,,
solid-single-pocket-mens-shirt,,,,,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0383/9765/products/10404_09_black_b_z.jpeg?v=1401811250,,
ricky-straight-renegade-jean,Ricky Straight Renegade Jean,"Authentic, made in America denim is truly something special and our Renegade Group encapsulates the look and feel of vintage jeans right down to the details. The Ricky in Desert Drought is a prime example of the Renegade Collection with its rugged appeal that will no doubt stand the test of time. In order to carry out a perfectly aged and classic Americana appearance, our premium denim has been painstakingly distressed by hand. Our signature straight leg silhouette, the Ricky, captures the essence of a time honored fit with a traditional five pocket design and accents of color in the stitching.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,30,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001.jpeg?v=1401811176,,False
ricky-straight-renegade-jean,Ricky Straight Renegade Jean,"Authentic, made in America denim is truly something special and our Renegade Group encapsulates the look and feel of vintage jeans right down to the details. The Ricky in Desert Drought is a prime example of the Renegade Collection with its rugged appeal that will no doubt stand the test of time. In order to carry out a perfectly aged and classic Americana appearance, our premium denim has been painstakingly distressed by hand. Our signature straight leg silhouette, the Ricky, captures the essence of a time honored fit with a traditional five pocket design and accents of color in the stitching.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,32,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001.jpeg?v=1401811176,,False
ricky-straight-renegade-jean,Ricky Straight Renegade Jean,"Authentic, made in America denim is truly something special and our Renegade Group encapsulates the look and feel of vintage jeans right down to the details. The Ricky in Desert Drought is a prime example of the Renegade Collection with its rugged appeal that will no doubt stand the test of time. In order to carry out a perfectly aged and classic Americana appearance, our premium denim has been painstakingly distressed by hand. Our signature straight leg silhouette, the Ricky, captures the essence of a time honored fit with a traditional five pocket design and accents of color in the stitching.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,33,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001.jpeg?v=1401811176,,False
ricky-straight-renegade-jean,Ricky Straight Renegade Jean,"Authentic, made in America denim is truly something special and our Renegade Group encapsulates the look and feel of vintage jeans right down to the details. The Ricky in Desert Drought is a prime example of the Renegade Collection with its rugged appeal that will no doubt stand the test of time. In order to carry out a perfectly aged and classic Americana appearance, our premium denim has been painstakingly distressed by hand. Our signature straight leg silhouette, the Ricky, captures the essence of a time honored fit with a traditional five pocket design and accents of color in the stitching.",True Religion,Jeans,"28,29,30,31,32,33,34",TRUE,Size,28,Leg,34,,,,0,,1,deny,manual,257.40,,True,True,,http://cdn.shopify.com/s/files/1/0383/9765/products/001.jpeg?v=1401811176,,False
